4.46666667e-01 -5.21666667e-01
4.48333333e-01 -5.23333333e-01
4.50000000e-01 -5.23333333e-01
4.51666667e-01 -5.23333333e-01
4.53333333e-01 -5.23333333e-01
4.55000000e-01 -5.23333333e-01
4.56666667e-01 -5.23333333e-01
4.58333333e-01 -5.23333333e-01
4.60000000e-01 -5.23333333e-01
4.61666667e-01 -5.23333333e-01
4.63333333e-01 -5.23333333e-01
4.65000000e-01 -5.23333333e-01
4.66666667e-01 -5.25000000e-01
4.68333333e-01 -5.23333333e-01
4.70000000e-01 -5.25000000e-01
4.71666667e-01 -5.25000000e-01
4.73333333e-01 -5.25000000e-01
4.75000000e-01 -5.25000000e-01
4.76666667e-01 -5.25000000e-01
4.78333333e-01 -5.25000000e-01
4.80000000e-01 -5.25000000e-01
4.81666667e-01 -5.25000000e-01
4.83333333e-01 -5.25000000e-01
4.85000000e-01 -5.25000000e-01
4.86666667e-01 -5.25000000e-01
4.88333333e-01 -5.25000000e-01
4.90000000e-01 -5.25000000e-01
4.91666667e-01 -5.25000000e-01
4.93333333e-01 -5.25000000e-01
4.95000000e-01 -5.25000000e-01
4.96666667e-01 -5.25000000e-01
4.98333333e-01 -5.25000000e-01
5.00000000e-01 -5.25000000e-01
5.01666667e-01 -5.25000000e-01
5.03333333e-01 -5.25000000e-01
5.05000000e-01 -5.25000000e-01
5.06666667e-01 -5.25000000e-01
5.08333333e-01 -5.25000000e-01
5.10000000e-01 -5.25000000e-01
5.11666667e-01 -5.25000000e-01
5.13333333e-01 -5.25000000e-01
5.15000000e-01 -5.25000000e-01
5.16666667e-01 -5.25000000e-01
5.18333333e-01 -5.25000000e-01
5.20000000e-01 -5.25000000e-01
5.21666667e-01 -5.25000000e-01
5.23333333e-01 -5.25000000e-01
5.25000000e-01 -5.25000000e-01
5.26666667e-01 -5.25000000e-01
5.28333333e-01 -5.25000000e-01
5.30000000e-01 -5.25000000e-01
5.31666667e-01 -5.25000000e-01
5.33333333e-01 -5.25000000e-01
5.35000000e-01 -5.25000000e-01
5.36666667e-01 -5.25000000e-01
5.38333333e-01 -5.25000000e-01
5.40000000e-01 -5.25000000e-01
5.41666667e-01 -5.25000000e-01
5.43333333e-01 -5.25000000e-01
5.45000000e-01 -5.25000000e-01
5.46666667e-01 -5.25000000e-01
5.48333333e-01 -5.25000000e-01
5.50000000e-01 -5.23333333e-01
5.51666667e-01 -5.23333333e-01
5.53333333e-01 -5.23333333e-01
5.55000000e-01 -5.23333333e-01
5.56666667e-01 -5.23333333e-01
5.58333333e-01 -5.23333333e-01
5.60000000e-01 -5.23333333e-01
5.61666667e-01 -5.23333333e-01
5.63333333e-01 -5.23333333e-01
5.65000000e-01 -5.21666667e-01
5.66666667e-01 -5.21666667e-01
5.68333333e-01 -5.21666667e-01
5.70000000e-01 -5.21666667e-01
5.71666667e-01 -5.21666667e-01
5.73333333e-01 -5.21666667e-01
5.75000000e-01 -5.20000000e-01
5.76666667e-01 -5.20000000e-01
5.78333333e-01 -5.20000000e-01
5.80000000e-01 -5.20000000e-01
5.81666667e-01 -5.20000000e-01
5.83333333e-01 -5.18333333e-01
5.85000000e-01 -5.18333333e-01
5.83333333e-01 -5.20000000e-01
5.83333333e-01 -5.21666667e-01
5.81666667e-01 -5.23333333e-01
5.80000000e-01 -5.25000000e-01
5.78333333e-01 -5.26666667e-01
5.76666667e-01 -5.28333333e-01
5.75000000e-01 -5.30000000e-01
5.73333333e-01 -5.31666667e-01
5.71666667e-01 -5.33333333e-01
5.71666667e-01 -5.35000000e-01
5.70000000e-01 -5.36666667e-01
5.68333333e-01 -5.38333333e-01
5.66666667e-01 -5.40000000e-01
5.65000000e-01 -5.41666667e-01
5.63333333e-01 -5.43333333e-01
5.61666667e-01 -5.45000000e-01
5.61666667e-01 -5.46666667e-01
5.60000000e-01 -5.48333333e-01
5.58333333e-01 -5.50000000e-01
5.56666667e-01 -5.51666667e-01
5.55000000e-01 -5.53333333e-01
5.53333333e-01 -5.55000000e-01
5.51666667e-01 -5.56666667e-01
5.51666667e-01 -5.58333333e-01
5.50000000e-01 -5.58333333e-01
5.48333333e-01 -5.60000000e-01
5.48333333e-01 -5.61666667e-01
5.46666667e-01 -5.63333333e-01
5.45000000e-01 -5.65000000e-01
5.43333333e-01 -5.66666667e-01
5.41666667e-01 -5.68333333e-01
5.40000000e-01 -5.70000000e-01
5.38333333e-01 -5.71666667e-01
5.38333333e-01 -5.73333333e-01
5.36666667e-01 -5.75000000e-01
5.35000000e-01 -5.76666667e-01
5.33333333e-01 -5.78333333e-01
5.31666667e-01 -5.80000000e-01
5.30000000e-01 -5.81666667e-01
5.28333333e-01 -5.83333333e-01
5.26666667e-01 -5.85000000e-01
5.26666667e-01 -5.86666667e-01
5.25000000e-01 -5.88333333e-01
5.23333333e-01 -5.90000000e-01
5.21666667e-01 -5.91666667e-01
5.20000000e-01 -5.93333333e-01
5.18333333e-01 -5.95000000e-01
5.18333333e-01 -5.96666667e-01
5.16666667e-01 -5.98333333e-01
5.15000000e-01 -6.00000000e-01
5.13333333e-01 -6.01666667e-01
5.11666667e-01 -6.03333333e-01
5.10000000e-01 -6.05000000e-01
5.08333333e-01 -6.06666667e-01
5.06666667e-01 -6.08333333e-01
5.05000000e-01 -6.10000000e-01
5.05000000e-01 -6.11666667e-01
5.03333333e-01 -6.13333333e-01
5.01666667e-01 -6.15000000e-01
5.00000000e-01 -6.15000000e-01
4.98333333e-01 -6.13333333e-01
4.96666667e-01 -6.11666667e-01
4.96666667e-01 -6.10000000e-01
4.95000000e-01 -6.08333333e-01
4.93333333e-01 -6.06666667e-01
4.91666667e-01 -6.05000000e-01
4.90000000e-01 -6.03333333e-01
4.88333333e-01 -6.01666667e-01
4.86666667e-01 -6.00000000e-01
4.85000000e-01 -5.98333333e-01
4.83333333e-01 -5.96666667e-01
4.83333333e-01 -5.95000000e-01
4.81666667e-01 -5.93333333e-01
4.80000000e-01 -5.91666667e-01
4.78333333e-01 -5.90000000e-01
4.76666667e-01 -5.88333333e-01
4.75000000e-01 -5.86666667e-01
4.73333333e-01 -5.85000000e-01
4.73333333e-01 -5.83333333e-01
4.71666667e-01 -5.81666667e-01
4.70000000e-01 -5.80000000e-01
4.68333333e-01 -5.78333333e-01
4.66666667e-01 -5.76666667e-01
4.65000000e-01 -5.75000000e-01
4.63333333e-01 -5.73333333e-01
4.63333333e-01 -5.71666667e-01
4.61666667e-01 -5.70000000e-01
4.60000000e-01 -5.68333333e-01
4.58333333e-01 -5.66666667e-01
4.56666667e-01 -5.65000000e-01
4.55000000e-01 -5.63333333e-01
4.53333333e-01 -5.61666667e-01
4.53333333e-01 -5.60000000e-01
4.51666667e-01 -5.58333333e-01
4.50000000e-01 -5.58333333e-01
4.50000000e-01 -5.56666667e-01
4.48333333e-01 -5.55000000e-01
4.46666667e-01 -5.53333333e-01
4.45000000e-01 -5.51666667e-01
4.43333333e-01 -5.50000000e-01
4.41666667e-01 -5.48333333e-01
4.40000000e-01 -5.46666667e-01
4.40000000e-01 -5.45000000e-01
4.38333333e-01 -5.43333333e-01
4.36666667e-01 -5.41666667e-01
4.35000000e-01 -5.40000000e-01
4.33333333e-01 -5.38333333e-01
4.31666667e-01 -5.36666667e-01
4.30000000e-01 -5.35000000e-01
4.30000000e-01 -5.33333333e-01
4.28333333e-01 -5.31666667e-01
4.26666667e-01 -5.30000000e-01
4.25000000e-01 -5.28333333e-01
4.23333333e-01 -5.26666667e-01
4.21666667e-01 -5.25000000e-01
4.20000000e-01 -5.23333333e-01
4.18333333e-01 -5.21666667e-01
4.16666667e-01 -5.20000000e-01
4.16666667e-01 -5.18333333e-01
4.18333333e-01 -5.18333333e-01
4.20000000e-01 -5.18333333e-01
4.21666667e-01 -5.18333333e-01
4.23333333e-01 -5.20000000e-01
4.25000000e-01 -5.20000000e-01
4.26666667e-01 -5.20000000e-01
4.28333333e-01 -5.20000000e-01
4.30000000e-01 -5.20000000e-01
4.31666667e-01 -5.20000000e-01
4.33333333e-01 -5.20000000e-01
4.35000000e-01 -5.21666667e-01
4.36666667e-01 -5.21666667e-01
4.38333333e-01 -5.21666667e-01
4.40000000e-01 -5.21666667e-01
4.41666667e-01 -5.21666667e-01
4.43333333e-01 -5.21666667e-01
4.45000000e-01 -5.21666667e-01
4.46666667e-01 -5.21666667e-01
